time;queuedNum
"1624092218345";"0"
"1624092219345";"0"
"1624092220342";"0"
"1624092221342";"0"
"1624092222343";"0"
"1624092223342";"0"
"1624092224342";"0"
"1624092225342";"0"
"1624092226342";"0"
"1624092227342";"0"
"1624092228342";"0"
"1624092229342";"0"
"1624092230342";"0"
"1624092231342";"0"
"1624092232342";"0"
"1624092233342";"0"
"1624092234342";"0"
"1624092235342";"0"
"1624092236342";"0"
"1624092237342";"0"
"1624092238342";"0"
"1624092239342";"0"
"1624092240342";"0"
"1624092241342";"0"
"1624092242342";"0"
"1624092243341";"0"
"1624092244342";"0"
"1624092245342";"0"
"1624092246342";"0"
"1624092247342";"0"
"1624092248343";"0"
"1624092249341";"0"
"1624092250342";"0"
"1624092251342";"0"
"1624092252343";"0"
"1624092253342";"0"
"1624092254342";"0"
"1624092255342";"0"
"1624092256342";"0"
"1624092257342";"0"
"1624092258342";"0"
"1624092259342";"0"
"1624092260342";"0"
"1624092261342";"0"
"1624092262342";"0"
"1624092263342";"0"
"1624092264342";"0"
"1624092265342";"0"
"1624092266342";"0"
"1624092267342";"0"
"1624092268342";"0"
"1624092269342";"0"
"1624092270342";"0"
"1624092271342";"0"
"1624092272342";"0"
"1624092273342";"0"
"1624092274342";"0"
"1624092275342";"0"
"1624092276342";"0"
"1624092277341";"0"
"1624092278342";"0"
"1624092279342";"0"
"1624092280341";"0"
"1624092281342";"0"
"1624092282342";"0"
"1624092283342";"0"
"1624092284342";"0"
"1624092285342";"0"
"1624092286341";"0"
"1624092287342";"0"
"1624092288341";"0"
"1624092289342";"0"
"1624092290341";"0"
"1624092291342";"0"
"1624092292342";"0"
"1624092293341";"0"
"1624092294342";"0"
"1624092295342";"0"
"1624092296342";"0"
"1624092297342";"0"
"1624092298342";"0"
"1624092299342";"0"
"1624092300342";"0"
"1624092301341";"0"
"1624092302342";"0"
"1624092303341";"0"
"1624092304342";"0"
"1624092305341";"0"
"1624092306341";"0"
"1624092307342";"0"
"1624092308342";"0"
"1624092309342";"0"
"1624092310341";"0"
"1624092311342";"0"
"1624092312341";"0"
"1624092313342";"0"
"1624092314341";"0"
"1624092315342";"0"
"1624092316341";"0"
"1624092317342";"0"
"1624092318341";"0"
"1624092319342";"0"
"1624092320342";"1"
"1624092321341";"0"
"1624092322342";"0"
"1624092323341";"0"
"1624092324342";"0"
"1624092325342";"0"
"1624092326343";"0"
"1624092327342";"0"
"1624092328342";"0"
"1624092329342";"0"
"1624092330341";"0"
"1624092331342";"0"
"1624092332342";"0"
"1624092333342";"0"
"1624092334342";"0"
"1624092335342";"0"
"1624092336342";"0"
"1624092337342";"0"
"1624092338342";"0"
"1624092339341";"0"
"1624092340342";"0"
"1624092341342";"0"
"1624092342341";"0"
"1624092343342";"0"
"1624092344341";"0"
"1624092345342";"0"
"1624092346342";"0"
"1624092347341";"0"
"1624092348342";"0"
"1624092349341";"0"
"1624092350342";"0"
"1624092351342";"0"
"1624092352342";"0"
"1624092353342";"0"
"1624092354342";"0"
"1624092355342";"0"
"1624092356342";"0"
"1624092357342";"0"
"1624092358341";"0"
"1624092359342";"0"
"1624092360342";"0"
"1624092361342";"0"
"1624092362343";"0"
"1624092363343";"0"
"1624092364347";"1"
"1624092365342";"0"
"1624092366342";"0"
"1624092367342";"0"
"1624092368342";"0"
"1624092369342";"0"
"1624092370342";"0"
"1624092371342";"0"
"1624092372341";"0"
"1624092373342";"0"
"1624092374342";"0"
"1624092375341";"0"
"1624092376341";"0"
"1624092377342";"0"
"1624092378342";"0"
"1624092379342";"0"
"1624092380342";"0"
"1624092381342";"0"
"1624092382342";"0"
"1624092383342";"0"
"1624092384341";"0"
"1624092385342";"0"
"1624092386342";"0"
"1624092387342";"0"
"1624092388341";"0"
"1624092389342";"0"
"1624092390342";"0"
"1624092391341";"0"
"1624092392342";"0"
"1624092393342";"0"
"1624092394342";"0"
"1624092395341";"0"
"1624092396342";"0"
"1624092397342";"0"
"1624092398341";"0"
"1624092399342";"0"
"1624092400342";"0"
"1624092401341";"0"
"1624092402342";"0"
"1624092403342";"0"
"1624092404341";"0"
